order_id,tanggal_transaksi,region,sektor_industri,kategori_produk,kuantitas,harga_satuan_idr,total_nilai_deal_idr,status_transaksi,revenue_idr
trx-20823,1/15/2021,sulawesi,manufaktur,genset (generator set),1,328190719,328190719,won (berhasil),328190719
trx-21531,6/3/2021,sulawesi,manufaktur,genset (generator set),4,278607521,1114430084,lost (gagal),0
trx-21214,2/1/2021,papua,pertambangan,forklift,5,413177208,2065886040,won (berhasil),2065886040
trx-20504,6/8/2022,kalimantan,logistik & gudang,excavator,1,2668052918,2668052918,lost (gagal),0
trx-22395,5/26/2022,kalimantan,pertambangan,genset (generator set),3,137633494,412900482,won (berhasil),412900482
trx-21996,3/8/2023,sumatera,pertambangan,forklift,1,476767541,476767541,won (berhasil),476767541
trx-22434,9/16/2021,sumatera,konstruksi,forklift,2,380176954,760353908,won (berhasil),760353908
trx-21958,3/7/2021,jawa,pertambangan,excavator,1,2733387070,2733387070,won (berhasil),2733387070
trx-21384,12/25/2021,jawa,konstruksi,forklift,3,224301123,672903369,won (berhasil),672903369
trx-20894,2/7/2023,jawa,konstruksi,excavator,1,2813033567,2813033567,won (berhasil),2813033567
trx-20828,12/7/2021,kalimantan,logistik & gudang,forklift,3,577164707,1731494121,won (berhasil),1731494121
trx-22967,9/10/2023,jawa,konstruksi,tractor agrikultur,1,939108706,939108706,lost (gagal),0
trx-21683,12/20/2022,sulawesi,konstruksi,forklift,1,290770427,290770427,won (berhasil),290770427
trx-22653,3/26/2023,sulawesi,konstruksi,genset (generator set),3,426860855,1280582565,won (berhasil),1280582565
trx-22601,6/23/2023,kalimantan,manufaktur,genset (generator set),1,163540238,163540238,won (berhasil),163540238
trx-22553,7/23/2021,sumatera,manufaktur,genset (generator set),3,428053249,1284159747,lost (gagal),0
trx-20652,1/23/2023,kalimantan,pertambangan,forklift,4,211324488,845297952,lost (gagal),0
trx-20172,11/9/2023,jawa,manufaktur,forklift,1,388694281,388694281,won (berhasil),388694281
trx-20038,7/23/2021,unknown,manufaktur,excavator,2,2068530564,4137061128,in progress,0
trx-22907,10/5/2022,jawa,manufaktur,genset (generator set),2,393772985,787545970,won (berhasil),787545970
trx-20713,10/18/2022,jawa,perkebunan,forklift,5,254747533,1273737665,in progress,0
trx-20090,5/2/2022,jawa,manufaktur,forklift,2,934182158,1868364316,won (berhasil),1868364316
trx-21205,2/8/2022,jawa,manufaktur,tractor agrikultur,3,1075872072,3227616216,won (berhasil),3227616216
trx-22628,9/21/2023,jawa,manufaktur,tractor agrikultur,1,1247081785,1247081785,lost (gagal),0
trx-21827,2/7/2021,papua,perkebunan,forklift,5,396543325,1982716625,lost (gagal),0
trx-21155,7/28/2022,jawa,perkebunan,tractor agrikultur,2,1194747590,2389495180,lost (gagal),0
trx-21324,8/30/2021,sulawesi,pertambangan,genset (generator set),5,437983414,2189917070,won (berhasil),2189917070
trx-20216,11/23/2021,sumatera,logistik & gudang,forklift,5,343323875,1716619375,won (berhasil),1716619375
trx-20510,6/21/2023,papua,manufaktur,tractor agrikultur,3,1362218334,4086655002,won (berhasil),4086655002
trx-21680,2/7/2023,kalimantan,pertambangan,tractor agrikultur,1,1224224438,1224224438,won (berhasil),1224224438
trx-20499,10/18/2023,sulawesi,logistik & gudang,excavator,2,1920222736,3840445472,lost (gagal),0
trx-22519,12/18/2021,sumatera,manufaktur,tractor agrikultur,1,876559039,876559039,won (berhasil),876559039
trx-21856,1/6/2023,sulawesi,manufaktur,forklift,5,406007808,2030039040,won (berhasil),2030039040
trx-21388,7/23/2023,sulawesi,perkebunan,excavator,1,2915133969,2915133969,lost (gagal),0
trx-21519,10/21/2021,jawa,konstruksi,genset (generator set),3,433800211,1301400633,in progress,0
trx-22386,8/21/2023,kalimantan,pertambangan,tractor agrikultur,4,938859500,3755438000,lost (gagal),0
trx-22766,2/7/2022,jawa,konstruksi,tractor agrikultur,3,1387788344,4163365032,in progress,0
trx-22076,7/29/2022,papua,pertambangan,excavator,1,2231446398,2231446398,lost (gagal),0
trx-21540,5/22/2023,sumatera,manufaktur,excavator,2,1982122198,3964244396,won (berhasil),3964244396
trx-21217,7/12/2021,jawa,logistik & gudang,genset (generator set),4,175180276,700721104,won (berhasil),700721104
trx-21416,7/13/2022,jawa,pertambangan,genset (generator set),5,296787324,1483936620,in progress,0
trx-22217,1/16/2022,jawa,manufaktur,genset (generator set),4,373537856,1494151424,won (berhasil),1494151424
trx-22560,1/12/2023,kalimantan,pertambangan,tractor agrikultur,1,984086605,984086605,won (berhasil),984086605
trx-21676,10/8/2023,sulawesi,logistik & gudang,forklift,1,582033456,582033456,lost (gagal),0
trx-21197,4/13/2023,sumatera,pertambangan,genset (generator set),1,116678167,116678167,won (berhasil),116678167
trx-21542,9/24/2023,sulawesi,logistik & gudang,excavator,5,866102895,4330514475,won (berhasil),4330514475
trx-20953,9/1/2023,sulawesi,logistik & gudang,tractor agrikultur,3,1415599470,4246798410,lost (gagal),0
trx-20750,8/2/2022,sulawesi,pertambangan,forklift,3,200697962,602093886,won (berhasil),602093886
trx-20234,9/8/2022,jawa,logistik & gudang,forklift,4,236487792,945951168,lost (gagal),0
trx-20732,10/5/2021,sulawesi,manufaktur,excavator,1,2752790477,2752790477,lost (gagal),0
trx-21156,11/9/2021,papua,pertambangan,tractor agrikultur,5,847661522,4238307610,won (berhasil),4238307610
trx-22616,8/30/2023,papua,manufaktur,excavator,2,1741216119,3482432238,won (berhasil),3482432238
trx-22445,7/25/2022,kalimantan,perkebunan,genset (generator set),5,113616105,568080525,won (berhasil),568080525
trx-21209,5/14/2021,kalimantan,konstruksi,forklift,2,521794988,1043589976,lost (gagal),0
trx-21065,9/19/2021,papua,konstruksi,forklift,5,499327945,2496639725,in progress,0
trx-22156,7/7/2022,sumatera,logistik & gudang,forklift,2,338394293,676788586,won (berhasil),676788586
trx-21062,8/5/2021,sulawesi,pertambangan,genset (generator set),2,438610255,877220510,won (berhasil),877220510
trx-21167,5/18/2022,kalimantan,konstruksi,genset (generator set),3,477452305,1432356915,won (berhasil),1432356915
trx-21492,2/26/2022,kalimantan,pertambangan,excavator,2,1682418083,3364836166,in progress,0
trx-22514,4/3/2022,sumatera,perkebunan,genset (generator set),5,145650372,728251860,lost (gagal),0
trx-20884,1/11/2022,sulawesi,perkebunan,genset (generator set),1,183406924,183406924,won (berhasil),183406924
trx-20143,6/12/2022,sumatera,manufaktur,excavator,1,2790207740,2790207740,won (berhasil),2790207740
trx-22989,1/23/2023,papua,konstruksi,tractor agrikultur,4,1300416410,5201665640,lost (gagal),0
trx-20850,4/17/2021,sulawesi,manufaktur,tractor agrikultur,5,971986495,4859932475,won (berhasil),4859932475
trx-20717,11/28/2023,sumatera,perkebunan,forklift,5,410647928,2053239640,won (berhasil),2053239640
trx-22889,5/4/2022,sumatera,konstruksi,forklift,3,293284512,879853536,won (berhasil),879853536
trx-22502,11/30/2021,sumatera,perkebunan,excavator,2,2983827721,5967655442,lost (gagal),0
trx-20264,3/3/2023,papua,pertambangan,tractor agrikultur,4,1128957579,4515830316,in progress,0
trx-20075,1/13/2022,sumatera,perkebunan,forklift,4,233357595,933430380,lost (gagal),0
trx-22492,3/21/2023,jawa,manufaktur,tractor agrikultur,5,1070325512,5351627560,won (berhasil),5351627560
trx-20395,12/15/2022,sumatera,perkebunan,tractor agrikultur,2,994934684,1989869368,won (berhasil),1989869368
trx-22588,5/29/2021,jawa,konstruksi,genset (generator set),3,243166921,729500763,won (berhasil),729500763
trx-22224,5/28/2021,jawa,konstruksi,excavator,4,400306254,1601225016,lost (gagal),0
trx-22846,7/2/2022,jawa,konstruksi,tractor agrikultur,4,1208816202,4835264808,won (berhasil),4835264808
trx-20396,8/19/2022,kalimantan,manufaktur,forklift,4,587520318,2350081272,won (berhasil),2350081272
trx-21365,5/29/2021,jawa,logistik & gudang,genset (generator set),5,432518045,2162590225,won (berhasil),2162590225
trx-22541,4/4/2022,jawa,manufaktur,forklift,5,552549808,2762749040,lost (gagal),0
trx-21903,5/11/2023,sulawesi,manufaktur,tractor agrikultur,1,1118151177,1118151177,won (berhasil),1118151177
trx-20595,2/18/2021,papua,pertambangan,forklift,4,477906409,1911625636,in progress,0
trx-22109,6/23/2023,sumatera,konstruksi,genset (generator set),5,124093006,620465030,lost (gagal),0
trx-21296,3/21/2022,jawa,perkebunan,excavator,2,2462164623,4924329246,won (berhasil),4924329246
trx-21821,12/26/2023,sulawesi,pertambangan,forklift,2,500934804,1001869608,lost (gagal),0
trx-20872,6/22/2023,papua,perkebunan,excavator,2,1667816092,3335632184,in progress,0
trx-22958,11/30/2022,papua,pertambangan,genset (generator set),2,493482036,986964072,won (berhasil),986964072
trx-22326,2/14/2022,sumatera,konstruksi,forklift,5,518754206,2593771030,in progress,0
trx-21548,11/7/2021,papua,logistik & gudang,forklift,4,411454808,1645819232,won (berhasil),1645819232
trx-20036,11/23/2023,papua,pertambangan,tractor agrikultur,5,825474640,4127373200,won (berhasil),4127373200
trx-22950,6/5/2021,sulawesi,konstruksi,excavator,1,2751679504,2751679504,lost (gagal),0
trx-22143,1/18/2023,papua,pertambangan,forklift,3,513519928,1540559784,lost (gagal),0
trx-22599,11/22/2022,sumatera,manufaktur,forklift,2,324501683,649003366,in progress,0
trx-20977,6/22/2022,sumatera,perkebunan,genset (generator set),1,293044544,293044544,lost (gagal),0
trx-21571,1/19/2021,sumatera,manufaktur,excavator,2,1595663801,3191327602,lost (gagal),0
trx-21122,6/26/2023,kalimantan,logistik & gudang,genset (generator set),4,163150879,652603516,won (berhasil),652603516
trx-22239,8/14/2021,sulawesi,konstruksi,genset (generator set),4,492169146,1968676584,in progress,0
trx-22504,4/17/2021,papua,perkebunan,forklift,1,447694269,447694269,won (berhasil),447694269
trx-21892,11/27/2021,sulawesi,konstruksi,forklift,2,599858893,1199717786,won (berhasil),1199717786
trx-20675,7/15/2021,sumatera,logistik & gudang,forklift,3,580174657,1740523971,won (berhasil),1740523971
trx-20728,12/19/2023,sulawesi,manufaktur,tractor agrikultur,4,1218171000,4872684000,lost (gagal),0
trx-20412,5/12/2023,jawa,manufaktur,genset (generator set),5,430060788,2150303940,in progress,0
trx-21516,1/30/2021,papua,konstruksi,forklift,3,373594873,1120784619,won (berhasil),1120784619
trx-21649,11/7/2021,jawa,konstruksi,forklift,4,294225896,1176903584,won (berhasil),1176903584
trx-20825,9/27/2021,papua,pertambangan,tractor agrikultur,2,1228207504,2456415008,won (berhasil),2456415008
trx-20616,2/2/2023,jawa,pertambangan,forklift,4,352740280,1410961120,won (berhasil),1410961120
trx-20114,1/3/2022,papua,pertambangan,genset (generator set),3,236921941,710765823,lost (gagal),0
trx-20417,7/25/2023,sumatera,perkebunan,tractor agrikultur,1,1365400461,1365400461,won (berhasil),1365400461
trx-21625,9/27/2021,papua,konstruksi,excavator,2,1816863986,3633727972,won (berhasil),3633727972
trx-22986,7/29/2021,kalimantan,konstruksi,genset (generator set),4,327089670,1308358680,won (berhasil),1308358680
trx-20089,11/27/2023,jawa,manufaktur,genset (generator set),5,187400392,937001960,lost (gagal),0
trx-22082,6/24/2022,kalimantan,konstruksi,excavator,1,1768191109,1768191109,won (berhasil),1768191109
trx-20753,1/2/2023,jawa,konstruksi,forklift,3,452999798,1358999394,won (berhasil),1358999394
trx-21630,2/28/2021,papua,pertambangan,genset (generator set),4,273511704,1094046816,won (berhasil),1094046816
trx-20011,4/2/2023,papua,konstruksi,forklift,5,332902761,1664513805,won (berhasil),1664513805
trx-22444,1/1/2021,papua,pertambangan,tractor agrikultur,5,1074224908,5371124540,won (berhasil),5371124540
trx-20284,3/23/2023,kalimantan,manufaktur,excavator,2,1686711090,3373422180,won (berhasil),3373422180
trx-21066,3/5/2021,sulawesi,manufaktur,tractor agrikultur,4,1166113389,4664453556,lost (gagal),0
trx-21191,5/10/2022,jawa,manufaktur,genset (generator set),4,285801882,1143207528,in progress,0
trx-21440,1/27/2023,papua,manufaktur,excavator,1,2630200235,2630200235,won (berhasil),2630200235
trx-22848,2/27/2023,kalimantan,manufaktur,tractor agrikultur,4,857353129,3429412516,won (berhasil),3429412516
trx-22847,9/1/2021,sulawesi,konstruksi,genset (generator set),4,177446414,709785656,lost (gagal),0
trx-22755,11/12/2021,papua,manufaktur,tractor agrikultur,4,874325556,3497302224,won (berhasil),3497302224
trx-21568,7/11/2021,jawa,pertambangan,excavator,2,2122439683,4244879366,won (berhasil),4244879366
trx-22427,7/7/2021,sulawesi,konstruksi,genset (generator set),1,439067495,439067495,lost (gagal),0
trx-22620,8/18/2022,papua,manufaktur,tractor agrikultur,1,1456013997,1456013997,won (berhasil),1456013997
trx-21687,10/5/2022,sulawesi,manufaktur,tractor agrikultur,1,1393483446,1393483446,won (berhasil),1393483446
trx-20851,1/13/2023,papua,perkebunan,excavator,1,2596790606,2596790606,lost (gagal),0
trx-22207,7/28/2022,papua,manufaktur,tractor agrikultur,3,819252293,2457756879,won (berhasil),2457756879
trx-20895,1/19/2021,sumatera,konstruksi,tractor agrikultur,5,1193393569,5966967845,won (berhasil),5966967845
trx-20496,2/13/2021,papua,perkebunan,forklift,4,310162167,1240648668,won (berhasil),1240648668
trx-22305,5/10/2023,unknown,logistik & gudang,genset (generator set),4,484376878,1937507512,lost (gagal),0
trx-21782,1/27/2021,sumatera,pertambangan,genset (generator set),2,358732722,717465444,won (berhasil),717465444
trx-20335,9/7/2021,jawa,pertambangan,excavator,1,2995916365,2995916365,won (berhasil),2995916365
trx-20515,7/2/2022,kalimantan,manufaktur,forklift,1,399030193,399030193,won (berhasil),399030193
trx-21348,7/14/2022,papua,konstruksi,forklift,2,518518957,1037037914,won (berhasil),1037037914
trx-21015,5/24/2021,sumatera,logistik & gudang,genset (generator set),2,132414520,264829040,won (berhasil),264829040
trx-22855,8/26/2021,papua,pertambangan,forklift,5,515696744,2578483720,won (berhasil),2578483720
trx-22850,12/3/2023,sumatera,pertambangan,tractor agrikultur,1,1134250228,1134250228,won (berhasil),1134250228
trx-21781,6/12/2021,papua,pertambangan,forklift,1,268499792,268499792,lost (gagal),0
trx-22569,1/6/2022,jawa,logistik & gudang,genset (generator set),4,369089504,1476358016,lost (gagal),0
trx-21785,11/9/2023,sumatera,manufaktur,genset (generator set),4,105120416,420481664,won (berhasil),420481664
trx-22070,9/24/2023,jawa,perkebunan,forklift,4,475104374,1900417496,in progress,0
trx-20356,9/3/2023,sumatera,konstruksi,tractor agrikultur,2,930240892,1860481784,won (berhasil),1860481784
trx-22899,7/26/2021,kalimantan,lainnya,excavator,1,2109104472,2109104472,won (berhasil),2109104472
trx-21312,6/22/2023,jawa,perkebunan,excavator,2,1783955272,3567910544,won (berhasil),3567910544
trx-21635,10/13/2023,jawa,manufaktur,excavator,2,1767906710,3535813420,won (berhasil),3535813420
trx-20550,11/26/2021,sulawesi,pertambangan,tractor agrikultur,3,1167256444,3501769332,won (berhasil),3501769332
trx-22388,1/14/2023,sumatera,perkebunan,forklift,2,309225785,618451570,won (berhasil),618451570
trx-22479,10/10/2022,jawa,logistik & gudang,excavator,2,2680874727,5361749454,lost (gagal),0
trx-22521,8/4/2023,sulawesi,manufaktur,genset (generator set),5,214943373,1074716865,lost (gagal),0
trx-22265,4/15/2022,jawa,konstruksi,excavator,1,2410654582,2410654582,won (berhasil),2410654582
trx-21227,1/2/2022,papua,perkebunan,excavator,1,2690537895,2690537895,in progress,0
trx-22724,2/2/2021,papua,pertambangan,genset (generator set),1,453156409,453156409,lost (gagal),0
trx-20957,12/3/2022,jawa,konstruksi,genset (generator set),4,115060850,460243400,won (berhasil),460243400
trx-21773,10/28/2023,papua,pertambangan,excavator,2,2057608885,4115217770,won (berhasil),4115217770
trx-22141,4/11/2023,sulawesi,logistik & gudang,forklift,5,265044998,1325224990,lost (gagal),0
trx-21008,5/30/2023,papua,pertambangan,forklift,2,569140156,1138280312,lost (gagal),0
trx-21092,4/5/2021,papua,konstruksi,tractor agrikultur,3,941849402,2825548206,won (berhasil),2825548206
trx-22718,10/19/2023,jawa,pertambangan,tractor agrikultur,2,1478779311,2957558622,lost (gagal),0
trx-20996,6/3/2023,papua,perkebunan,excavator,1,572029100,572029100,won (berhasil),572029100
trx-21679,5/23/2023,sulawesi,manufaktur,tractor agrikultur,1,1229427820,1229427820,won (berhasil),1229427820
trx-20153,8/15/2022,kalimantan,perkebunan,genset (generator set),1,102631075,102631075,won (berhasil),102631075
trx-22829,3/6/2021,sumatera,perkebunan,tractor agrikultur,5,804019300,4020096500,won (berhasil),4020096500
trx-20580,9/11/2023,kalimantan,manufaktur,tractor agrikultur,4,1134381676,4537526704,won (berhasil),4537526704
trx-21470,6/27/2023,jawa,logistik & gudang,tractor agrikultur,5,1250330028,6251650140,won (berhasil),6251650140
trx-20703,8/27/2023,sumatera,perkebunan,tractor agrikultur,1,1286308104,1286308104,won (berhasil),1286308104
trx-21212,7/26/2022,sumatera,konstruksi,excavator,2,2392799145,4785598290,won (berhasil),4785598290
trx-20896,11/14/2022,papua,perkebunan,tractor agrikultur,4,815021181,3260084724,won (berhasil),3260084724
trx-20487,5/19/2021,sulawesi,perkebunan,tractor agrikultur,1,1030669069,1030669069,won (berhasil),1030669069
trx-20559,1/18/2021,jawa,manufaktur,genset (generator set),3,410566297,1231698891,won (berhasil),1231698891
trx-21141,11/21/2022,papua,konstruksi,genset (generator set),5,204665056,1023325280,lost (gagal),0
trx-21119,8/24/2021,papua,konstruksi,genset (generator set),5,429421695,2147108475,won (berhasil),2147108475
trx-20512,12/8/2023,jawa,konstruksi,tractor agrikultur,2,810532214,1621064428,won (berhasil),1621064428
trx-20633,12/20/2021,sulawesi,manufaktur,genset (generator set),4,314112372,1256449488,won (berhasil),1256449488
trx-22627,1/2/2021,jawa,perkebunan,tractor agrikultur,4,1339006538,5356026152,won (berhasil),5356026152
trx-21664,2/6/2021,sumatera,konstruksi,tractor agrikultur,1,995605583,995605583,in progress,0
trx-21012,5/26/2021,jawa,konstruksi,excavator,1,1670895748,1670895748,won (berhasil),1670895748
trx-21931,1/8/2023,sumatera,perkebunan,forklift,2,490999513,981999026,won (berhasil),981999026
trx-21150,7/10/2021,sulawesi,logistik & gudang,excavator,2,1514860923,3029721846,won (berhasil),3029721846
trx-22852,6/19/2021,jawa,pertambangan,genset (generator set),4,166539043,666156172,won (berhasil),666156172
trx-20116,7/18/2023,sulawesi,pertambangan,genset (generator set),2,409582679,819165358,won (berhasil),819165358
trx-20740,1/3/2023,papua,konstruksi,forklift,4,323494698,1293978792,won (berhasil),1293978792
trx-22808,5/7/2023,sulawesi,pertambangan,forklift,5,389461697,1947308485,won (berhasil),1947308485
trx-21974,9/6/2021,kalimantan,perkebunan,excavator,1,2238375044,2238375044,won (berhasil),2238375044
trx-21081,2/9/2021,sulawesi,perkebunan,excavator,1,2127325370,2127325370,won (berhasil),2127325370
trx-21810,4/26/2022,kalimantan,lainnya,genset (generator set),5,175612108,878060540,won (berhasil),878060540
trx-20830,2/1/2023,papua,konstruksi,genset (generator set),3,403944988,1211834964,lost (gagal),0
trx-20119,9/11/2022,sulawesi,perkebunan,genset (generator set),4,210973290,843893160,in progress,0
trx-20656,4/15/2022,kalimantan,pertambangan,tractor agrikultur,1,922562420,922562420,won (berhasil),922562420
trx-22833,5/23/2021,papua,pertambangan,genset (generator set),4,445605119,1782420476,lost (gagal),0
trx-22736,6/20/2023,jawa,perkebunan,excavator,2,2594644589,5189289178,lost (gagal),0
trx-22979,7/21/2022,sumatera,perkebunan,excavator,1,1785366269,1785366269,won (berhasil),1785366269
trx-20635,4/1/2023,papua,perkebunan,excavator,2,2374027690,4748055380,lost (gagal),0
trx-20369,3/24/2021,jawa,lainnya,excavator,2,2902780558,5805561116,won (berhasil),5805561116
trx-20268,9/2/2023,sumatera,manufaktur,forklift,3,412626604,1237879812,won (berhasil),1237879812
trx-20046,4/4/2022,kalimantan,konstruksi,genset (generator set),4,489756319,1959025276,lost (gagal),0
trx-20991,2/25/2022,jawa,manufaktur,forklift,5,464145850,2320729250,in progress,0
trx-20876,9/4/2021,kalimantan,logistik & gudang,tractor agrikultur,3,1192690567,3578071701,in progress,0
trx-20773,6/28/2023,jawa,perkebunan,tractor agrikultur,5,1326488918,6632444590,lost (gagal),0
trx-21219,2/17/2022,jawa,manufaktur,tractor agrikultur,2,1488291985,2976583970,won (berhasil),2976583970
trx-21126,1/1/2021,sumatera,perkebunan,tractor agrikultur,1,1476678736,1476678736,in progress,0
trx-20004,1/26/2023,sulawesi,manufaktur,forklift,2,357488538,714977076,won (berhasil),714977076
trx-21595,7/5/2021,jawa,manufaktur,tractor agrikultur,4,807165370,3228661480,won (berhasil),3228661480
trx-22311,12/24/2021,jawa,pertambangan,genset (generator set),1,147312152,147312152,won (berhasil),147312152
trx-22491,9/5/2023,sumatera,perkebunan,tractor agrikultur,5,1460915499,7304577495,in progress,0
trx-21077,3/18/2022,kalimantan,konstruksi,genset (generator set),3,463775375,1391326125,lost (gagal),0
trx-20837,7/15/2022,kalimantan,konstruksi,forklift,2,577442963,1154885926,won (berhasil),1154885926
trx-20681,4/7/2023,sumatera,pertambangan,tractor agrikultur,3,1322618297,3967854891,won (berhasil),3967854891
trx-21715,1/15/2021,jawa,manufaktur,tractor agrikultur,3,901517883,2704553649,won (berhasil),2704553649
trx-22352,1/26/2023,jawa,perkebunan,genset (generator set),5,112924874,564624370,won (berhasil),564624370
trx-22617,4/25/2022,sumatera,manufaktur,excavator,5,912627166,4563135830,won (berhasil),4563135830
trx-22361,1/3/2023,sulawesi,logistik & gudang,tractor agrikultur,2,1404217998,2808435996,won (berhasil),2808435996
trx-22197,3/2/2021,jawa,logistik & gudang,genset (generator set),1,289881698,289881698,won (berhasil),289881698
trx-21148,9/8/2023,sulawesi,konstruksi,forklift,1,497854926,497854926,won (berhasil),497854926
trx-20574,8/28/2022,papua,pertambangan,excavator,1,2807505620,2807505620,won (berhasil),2807505620
trx-20050,1/16/2022,sumatera,perkebunan,excavator,1,1752263691,1752263691,won (berhasil),1752263691
trx-20853,2/8/2022,jawa,konstruksi,forklift,3,255139275,765417825,won (berhasil),765417825
trx-21982,5/31/2023,sulawesi,konstruksi,excavator,1,2784378808,2784378808,won (berhasil),2784378808
trx-21823,9/6/2023,jawa,konstruksi,excavator,1,2787343086,2787343086,lost (gagal),0
trx-20833,6/13/2022,sumatera,konstruksi,forklift,2,589046824,1178093648,lost (gagal),0
trx-21115,4/19/2023,jawa,konstruksi,genset (generator set),1,248065253,248065253,won (berhasil),248065253
trx-21166,5/14/2021,sumatera,perkebunan,tractor agrikultur,5,1039956089,5199780445,in progress,0
trx-22518,12/13/2022,sulawesi,konstruksi,excavator,1,1560151618,1560151618,lost (gagal),0
trx-21906,3/18/2022,kalimantan,konstruksi,excavator,1,2234558655,2234558655,won (berhasil),2234558655
trx-20971,4/18/2021,sumatera,perkebunan,genset (generator set),4,431759706,1727038824,won (berhasil),1727038824
trx-20399,1/21/2023,jawa,manufaktur,forklift,2,446961795,893923590,lost (gagal),0
trx-22559,7/6/2023,jawa,manufaktur,tractor agrikultur,3,1410717609,4232152827,won (berhasil),4232152827
trx-22368,3/24/2021,jawa,logistik & gudang,excavator,1,1927882512,1927882512,won (berhasil),1927882512
trx-20019,8/29/2021,jawa,logistik & gudang,forklift,1,300784543,300784543,won (berhasil),300784543
trx-20684,4/6/2023,kalimantan,pertambangan,genset (generator set),1,245128210,245128210,won (berhasil),245128210
trx-20035,8/21/2022,papua,konstruksi,excavator,1,2064732692,2064732692,won (berhasil),2064732692
trx-22876,4/6/2022,kalimantan,pertambangan,genset (generator set),3,258447160,775341480,won (berhasil),775341480
trx-20524,7/17/2021,sumatera,pertambangan,excavator,2,2658006331,5316012662,won (berhasil),5316012662
trx-22455,6/29/2022,papua,manufaktur,tractor agrikultur,5,1462692935,7313464675,won (berhasil),7313464675
trx-20920,9/12/2022,papua,konstruksi,excavator,1,1811820400,1811820400,won (berhasil),1811820400
trx-21841,8/24/2021,sulawesi,perkebunan,tractor agrikultur,2,904998788,1809997576,lost (gagal),0
trx-21890,2/8/2022,sumatera,perkebunan,excavator,2,1999757615,3999515230,won (berhasil),3999515230
trx-20537,1/15/2023,kalimantan,pertambangan,genset (generator set),3,406110876,1218332628,won (berhasil),1218332628
trx-21705,3/13/2023,kalimantan,perkebunan,excavator,1,2077054513,2077054513,lost (gagal),0
trx-22978,6/18/2023,jawa,konstruksi,tractor agrikultur,4,963295013,3853180052,in progress,0
trx-20245,6/24/2021,jawa,logistik & gudang,forklift,1,227939854,227939854,won (berhasil),227939854
trx-20784,3/25/2023,papua,perkebunan,tractor agrikultur,2,1304343471,2608686942,won (berhasil),2608686942
trx-21409,8/27/2022,sumatera,perkebunan,excavator,2,1972942816,3945885632,won (berhasil),3945885632
trx-22537,6/23/2023,jawa,konstruksi,genset (generator set),5,426115554,2130577770,won (berhasil),2130577770
trx-20154,6/10/2022,papua,pertambangan,genset (generator set),2,154871506,309743012,lost (gagal),0
trx-21686,2/10/2021,sulawesi,pertambangan,forklift,5,464494258,2322471290,won (berhasil),2322471290
trx-20625,9/16/2021,papua,pertambangan,genset (generator set),1,491670823,491670823,lost (gagal),0
trx-22923,7/23/2022,sumatera,konstruksi,excavator,1,2396817683,2396817683,won (berhasil),2396817683
trx-21346,2/21/2023,papua,konstruksi,forklift,5,543681294,2718406470,lost (gagal),0
trx-20569,11/13/2023,sulawesi,konstruksi,excavator,2,2613766336,5227532672,won (berhasil),5227532672
trx-22980,3/21/2022,sumatera,perkebunan,excavator,2,1878553991,3757107982,lost (gagal),0
trx-21758,10/8/2023,sumatera,pertambangan,tractor agrikultur,3,1283082020,3849246060,lost (gagal),0
trx-21816,7/19/2023,sumatera,manufaktur,excavator,2,2786736214,5573472428,won (berhasil),5573472428
trx-22065,1/23/2023,jawa,manufaktur,genset (generator set),1,256491673,256491673,in progress,0
trx-20127,4/18/2021,sulawesi,logistik & gudang,genset (generator set),1,133759868,133759868,in progress,0
trx-22006,10/26/2023,sulawesi,pertambangan,tractor agrikultur,5,817131938,4085659690,won (berhasil),4085659690
trx-20190,6/11/2023,sulawesi,perkebunan,genset (generator set),3,146065980,438197940,won (berhasil),438197940
trx-21139,3/3/2022,jawa,logistik & gudang,excavator,2,2869347506,5738695012,won (berhasil),5738695012
trx-20992,6/25/2023,jawa,pertambangan,genset (generator set),2,326509256,653018512,won (berhasil),653018512
trx-20699,1/1/2023,kalimantan,pertambangan,genset (generator set),2,154887806,309775612,won (berhasil),309775612
trx-20606,8/1/2022,sumatera,perkebunan,excavator,2,2399782741,4799565482,lost (gagal),0
trx-20180,5/7/2023,sumatera,manufaktur,genset (generator set),3,259698515,779095545,in progress,0
trx-20301,1/7/2022,kalimantan,konstruksi,genset (generator set),3,376939256,1130817768,won (berhasil),1130817768
trx-22544,9/19/2021,jawa,pertambangan,genset (generator set),5,386718649,1933593245,lost (gagal),0
trx-22822,11/2/2021,sulawesi,konstruksi,excavator,1,1541627725,1541627725,won (berhasil),1541627725
trx-21060,5/24/2021,jawa,perkebunan,forklift,4,438417901,1753671604,lost (gagal),0
trx-22866,5/3/2023,kalimantan,manufaktur,forklift,2,461172962,922345924,lost (gagal),0
trx-22925,6/15/2022,papua,logistik & gudang,forklift,1,512289443,512289443,won (berhasil),512289443
trx-22565,8/12/2022,kalimantan,perkebunan,excavator,1,2934292141,2934292141,in progress,0
trx-21069,8/11/2023,papua,logistik & gudang,tractor agrikultur,5,1109893735,5549468675,lost (gagal),0
trx-22524,8/2/2023,jawa,konstruksi,tractor agrikultur,2,933649805,1867299610,won (berhasil),1867299610
trx-22205,7/6/2021,sumatera,perkebunan,tractor agrikultur,5,959250197,4796250985,in progress,0
trx-21243,11/29/2023,kalimantan,pertambangan,forklift,5,326816463,1634082315,won (berhasil),1634082315
