Order_ID,Tanggal_Transaksi,Region,Sektor_Industri,Kategori_Produk,Kuantitas,Harga_Satuan_IDR,Total_Nilai_Deal_IDR,Status_Transaksi,Revenue_IDR
TRX-20193,2023-06-24,Kalimantan,Pertambangan,Excavator,1,2699420724,2699420724,Won (Berhasil),2699420724
TRX-21464,2023-02-10,Sumatera,Pertambangan,Forklift,5,571754552,2858772760,Lost (Gagal),0
TRX-20946,2023-05-29,Sumatera,Konstruksi,Forklift,2,598451768,1196903536,Won (Berhasil),1196903536
TRX-22021,2022-05-10,Papua,Pertambangan,Genset (Generator Set),4,451687623,1806750492,Lost (Gagal),0
TRX-21629,2023-02-17,Sumatera,Logistik & Gudang,Genset (Generator Set),2,377967394,755934788,Won (Berhasil),755934788
TRX-20117,2022-03-24,Jawa,Pertambangan,Genset (Generator Set),5,169139369,845696845,Lost (Gagal),0
TRX-20645,2022-03-18,Papua,Pertambangan,Genset (Generator Set),2,462088990,924177980,Lost (Gagal),0
TRX-21870,2022-07-20,Papua,Pertambangan,Forklift,1,408822201,408822201,Lost (Gagal),0
TRX-20003,2022-03-09,Jawa,,Tractor Agrikultur,3,1133990056,3401970168,Won (Berhasil),3401970168
TRX-20074,2022-01-11,Jawa,Konstruksi,Genset (Generator Set),5,226510629,1132553145,Won (Berhasil),1132553145
TRX-21755,2023-03-30,Jawa,Logistik & Gudang,Excavator,2,1864131884,3728263768,Won (Berhasil),3728263768
TRX-20467,2023-02-14,Papua,Pertambangan,Tractor Agrikultur,2,899021531,1798043062,Lost (Gagal),0
TRX-20005,2023-11-29,Papua,Manufaktur,Forklift,4,342523308,1370093232,Lost (Gagal),0
TRX-21246,2023-06-01,Sumatera,Perkebunan,Forklift,2,460437836,920875672,In Progress,0
TRX-20919,2022-06-25,Kalimantan,Manufaktur,Tractor Agrikultur,1,1015319934,1015319934,Lost (Gagal),0
TRX-20228,2023-02-04,,Perkebunan,Genset (Generator Set),2,374056912,748113824,Lost (Gagal),0
TRX-21063,2021-05-28,Jawa,Pertambangan,Tractor Agrikultur,5,1038560654,5192803270,Lost (Gagal),0
TRX-20242,2021-08-19,Jawa,Pertambangan,Tractor Agrikultur,4,1455536771,5822147084,Lost (Gagal),0
TRX-22316,2022-02-21,Sumatera,Perkebunan,Genset (Generator Set),5,426194903,2130974515,In Progress,0
TRX-21160,2023-05-03,Sulawesi,Logistik & Gudang,Forklift,4,532673526,2130694104,Lost (Gagal),0
TRX-22555,2021-02-14,Papua,Logistik & Gudang,Excavator,2,2762446226,5524892452,Lost (Gagal),0
TRX-21526,2023-03-24,Sumatera,Manufaktur,Forklift,5,226351764,1131758820,Won (Berhasil),1131758820
TRX-21605,2022-09-12,Sumatera,Konstruksi,Forklift,4,440895529,1763582116,Lost (Gagal),0
TRX-22831,2021-01-22,Sumatera,Perkebunan,Excavator,2,1964545000,3929090000,Lost (Gagal),0
TRX-22364,2022-09-13,Papua,Manufaktur,Genset (Generator Set),5,413230161,2066150805,Won (Berhasil),2066150805
TRX-22587,2022-12-14,Sumatera,Konstruksi,Forklift,2,305071957,610143914,Lost (Gagal),0
TRX-21989,2021-10-30,Kalimantan,Pertambangan,Forklift,4,248502432,994009728,Lost (Gagal),0
TRX-22389,2021-11-01,Papua,Konstruksi,Forklift,5,362753571,1813767855,In Progress,0
TRX-21975,2023-08-04,Papua,Perkebunan,Genset (Generator Set),1,394121199,394121199,Won (Berhasil),394121199
TRX-21761,2021-04-04,Sumatera,Perkebunan,Excavator,2,2856329706,5712659412,Won (Berhasil),5712659412
TRX-21305,2023-01-27,Sulawesi,,Genset (Generator Set),2,398569337,797138674,Won (Berhasil),797138674
TRX-21541,2022-08-12,Papua,Logistik & Gudang,Forklift,5,387203576,1936017880,Lost (Gagal),0
TRX-20622,2022-04-02,Jawa,Manufaktur,Genset (Generator Set),2,124018989,248037978,Lost (Gagal),0
TRX-22350,2021-03-23,Kalimantan,Manufaktur,Tractor Agrikultur,3,1413130345,4239391035,Lost (Gagal),0
TRX-21493,2021-05-02,Kalimantan,Logistik & Gudang,Forklift,3,274733195,824199585,Lost (Gagal),0
TRX-20110,2022-04-02,Kalimantan,Manufaktur,Excavator,2,2911055254,5822110508,In Progress,0
TRX-22781,2023-02-25,Sumatera,Perkebunan,Forklift,1,402121970,402121970,Won (Berhasil),402121970
TRX-21169,2022-03-03,Sumatera,Konstruksi,Tractor Agrikultur,3,815621561,2446864683,Lost (Gagal),0
TRX-22499,2022-02-28,Kalimantan,Pertambangan,Excavator,2,2625756101,5251512202,Won (Berhasil),5251512202
TRX-20232,2021-05-17,Jawa,Manufaktur,Excavator,1,2334117231,2334117231,Won (Berhasil),2334117231
TRX-20066,2023-01-11,Jawa,Manufaktur,Excavator,2,2408631780,4817263560,Won (Berhasil),4817263560
TRX-22752,2021-06-05,Kalimantan,Pertambangan,Genset (Generator Set),3,274868822,824606466,Lost (Gagal),0
TRX-22072,2021-10-16,Jawa,Perkebunan,Forklift,1,437012031,437012031,Won (Berhasil),437012031
TRX-22192,2022-12-23,Kalimantan,Logistik & Gudang,Tractor Agrikultur,2,1363549627,2727099254,Won (Berhasil),2727099254
TRX-20536,2022-01-10,Jawa,Pertambangan,Genset (Generator Set),3,113616830,340850490,Won (Berhasil),340850490
TRX-20125,2023-11-08,Kalimantan,Pertambangan,Genset (Generator Set),5,471740094,2358700470,Won (Berhasil),2358700470
TRX-22133,2022-10-21,Jawa,Pertambangan,Tractor Agrikultur,3,1337502085,4012506255,Won (Berhasil),4012506255
TRX-21254,2022-02-02,Papua,Konstruksi,Tractor Agrikultur,4,1377054692,5508218768,Won (Berhasil),5508218768
TRX-22716,2023-05-07,Papua,,Tractor Agrikultur,5,970226688,4851133440,Won (Berhasil),4851133440
TRX-21976,2021-05-04,Jawa,Pertambangan,Forklift,5,587561635,2937808175,Won (Berhasil),2937808175
TRX-22500,2021-06-07,Sumatera,Perkebunan,Tractor Agrikultur,4,1472346202,5889384808,Won (Berhasil),5889384808
TRX-22998,2022-10-14,Papua,Manufaktur,Forklift,1,532419150,532419150,Lost (Gagal),0
TRX-22075,2022-10-15,Sumatera,Pertambangan,Tractor Agrikultur,5,871684083,4358420415,Won (Berhasil),4358420415
TRX-20484,2023-03-17,Kalimantan,Logistik & Gudang,Forklift,5,239941314,1199706570,Won (Berhasil),1199706570
TRX-21654,2023-08-17,Kalimantan,Pertambangan,Genset (Generator Set),2,236837705,473675410,Lost (Gagal),0
TRX-22720,2021-12-14,Kalimantan,Pertambangan,Genset (Generator Set),5,164656065,823280325,Won (Berhasil),823280325
TRX-22302,2021-08-29,Sumatera,Perkebunan,Excavator,1,2469077216,2469077216,Won (Berhasil),2469077216
TRX-22442,2023-04-10,Kalimantan,Pertambangan,Tractor Agrikultur,5,1369719278,6848596390,Lost (Gagal),0
TRX-21774,2022-02-11,Sumatera,Pertambangan,Excavator,2,2580299628,5160599256,Won (Berhasil),5160599256
TRX-20918,2022-04-25,Sumatera,Logistik & Gudang,Excavator,2,2765018772,5530037544,Lost (Gagal),0
TRX-21646,2022-03-07,Jawa,Manufaktur,Forklift,5,447393074,2236965370,Won (Berhasil),2236965370
TRX-21026,2023-08-24,Sulawesi,Perkebunan,Genset (Generator Set),5,345113737,1725568685,Won (Berhasil),1725568685
TRX-21030,2023-11-05,Sulawesi,Pertambangan,Genset (Generator Set),2,121463812,242927624,In Progress,0
TRX-20882,2023-06-29,Kalimantan,Manufaktur,Forklift,5,267604333,1338021665,Won (Berhasil),1338021665
TRX-21335,2021-06-10,Papua,Manufaktur,Forklift,3,422272428,1266817284,Lost (Gagal),0
TRX-22257,2021-08-10,Jawa,Manufaktur,Excavator,1,2735555443,2735555443,Won (Berhasil),2735555443
TRX-20364,2021-10-30,Sumatera,Perkebunan,Forklift,3,545103032,1635309096,Won (Berhasil),1635309096
TRX-22125,2021-10-13,Kalimantan,Manufaktur,Excavator,1,2439845850,2439845850,Won (Berhasil),2439845850
TRX-20027,2021-04-06,Papua,Logistik & Gudang,Tractor Agrikultur,5,1279060607,6395303035,Lost (Gagal),0
TRX-20473,2023-09-06,Sumatera,Perkebunan,Excavator,1,2854124058,2854124058,Won (Berhasil),2854124058
TRX-20525,2021-11-24,Kalimantan,Pertambangan,Tractor Agrikultur,2,1317456266,2634912532,Lost (Gagal),0
TRX-20725,2023-11-03,Sumatera,Perkebunan,Genset (Generator Set),1,126450889,126450889,Lost (Gagal),0
TRX-20055,2023-06-17,Sulawesi,Perkebunan,Excavator,1,1869062961,1869062961,Lost (Gagal),0
TRX-20638,2022-06-10,Jawa,Pertambangan,Tractor Agrikultur,2,1244898413,2489796826,Won (Berhasil),2489796826
TRX-20302,2023-11-08,Papua,Pertambangan,Forklift,3,429014189,1287042567,Won (Berhasil),1287042567
TRX-22651,2022-08-01,Jawa,Perkebunan,Excavator,1,1953198605,1953198605,Lost (Gagal),0
TRX-21276,2022-07-12,Sulawesi,Logistik & Gudang,Forklift,4,239476160,957904640,Won (Berhasil),957904640
TRX-22679,2022-02-18,Papua,Pertambangan,Excavator,1,1529217113,1529217113,Lost (Gagal),0
TRX-20624,2022-12-21,Jawa,Perkebunan,Tractor Agrikultur,2,1111894639,2223789278,In Progress,0
TRX-22055,2021-07-29,Kalimantan,Pertambangan,Excavator,2,1749096488,3498192976,Lost (Gagal),0
TRX-21280,2023-08-02,Kalimantan,Pertambangan,Forklift,3,410231310,1230693930,Lost (Gagal),0
TRX-21049,2023-08-27,Jawa,Logistik & Gudang,Tractor Agrikultur,5,818924000,4094620000,Won (Berhasil),4094620000
TRX-20336,2023-01-15,Sulawesi,Logistik & Gudang,Tractor Agrikultur,4,1036233712,4144934848,Lost (Gagal),0
TRX-20047,2022-03-15,Sulawesi,Perkebunan,Tractor Agrikultur,2,841024526,1682049052,Lost (Gagal),0
TRX-20106,2023-09-26,Jawa,Perkebunan,Ekskavator,5,448714196,2243570980,Won (Berhasil),2243570980
TRX-21079,2023-11-05,Kalimantan,Pertambangan,Genset (Generator Set),4,262675985,1050703940,Won (Berhasil),1050703940
TRX-22261,2022-04-26,Papua,Perkebunan,Genset (Generator Set),2,480026370,960052740,Won (Berhasil),960052740
TRX-21144,2021-06-18,Jawa,Konstruksi,Tractor Agrikultur,3,1099726234,3299178702,Lost (Gagal),0
TRX-22423,2021-04-14,Kalimantan,Pertambangan,Forklift,1,493429845,493429845,Won (Berhasil),493429845
TRX-21836,2021-01-03,Kalimantan,Logistik & Gudang,Genset (Generator Set),2,107260033,214520066,Won (Berhasil),214520066
TRX-21753,2021-12-30,Jawa,Perkebunan,Forklift,4,200557190,802228760,Lost (Gagal),0
TRX-21101,2023-05-02,Jawa,Konstruksi,Genset (Generator Set),4,310460733,1241842932,Lost (Gagal),0
TRX-21968,2023-06-25,Sulawesi,Pertambangan,Tractor Agrikultur,4,1386440770,5545763080,In Progress,0
TRX-20523,2021-02-20,Sulawesi,Logistik & Gudang,Forklift,4,309108868,1236435472,Won (Berhasil),1236435472
TRX-22280,2023-12-23,Kalimantan,Pertambangan,Genset (Generator Set),2,163514361,327028722,Won (Berhasil),327028722
TRX-21428,2023-05-05,Papua,Pertambangan,Forklip,2,2897192084,5794384168,In Progress,0
TRX-22650,2023-02-15,Papua,Perkebunan,Forklift,1,232908017,232908017,Won (Berhasil),232908017
TRX-20603,2021-07-31,Kalimantan,Pertambangan,Genset (Generator Set),1,400632728,400632728,Won (Berhasil),400632728
TRX-21489,2021-06-25,Sulawesi,Perkebunan,Tractor Agrikultur,2,1281375386,2562750772,Lost (Gagal),0
TRX-22590,2022-08-18,,Perkebunan,Genset (Generator Set),4,225239629,900958516,In Progress,0
TRX-20060,2021-08-18,,Pertambangan,Genset (Generator Set),4,335842532,1343370128,Won (Berhasil),1343370128
TRX-22794,2022-07-25,Sumatera,Logistik & Gudang,Tractor Agrikultur,1,966558095,966558095,Won (Berhasil),966558095
TRX-20671,2022-10-20,Sulawesi,Perkebunan,Tractor Agrikultur,5,1444847005,7224235025,Won (Berhasil),7224235025
TRX-20092,2023-03-24,Papua,Pertambangan,Excavator,1,2770472281,2770472281,Lost (Gagal),0
TRX-20666,2023-11-04,Sulawesi,Konstruksi,Forklift,5,561244090,2806220450,Won (Berhasil),2806220450
TRX-21887,2023-12-07,Sumatera,Konstruksi,Genset (Generator Set),3,325151225,975453675,Won (Berhasil),975453675
TRX-20280,2021-02-22,Sumatera,Konstruksi,Genset (Generator Set),1,479753105,479753105,Won (Berhasil),479753105
TRX-21719,2023-01-20,Papua,Konstruksi,Forklift,5,491324247,2456621235,Won (Berhasil),2456621235
TRX-20359,2023-06-05,Sumatera,Perkebunan,Forklift,3,462655548,1387966644,In Progress,0
TRX-20899,2021-09-03,Jawa,Konstruksi,Forklift,3,407520122,1222560366,Won (Berhasil),1222560366
TRX-21935,2023-04-09,Jawa,Perkebunan,Tractor Agrikultur,5,1078113937,5390569685,Lost (Gagal),0
TRX-21994,2023-05-31,Sulawesi,Logistik & Gudang,Excavator,2,2144809539,4289619078,Won (Berhasil),4289619078
TRX-22349,2023-03-18,Jawa,Pertambangan,Excavator,1,2169202602,2169202602,Won (Berhasil),2169202602
TRX-20760,2022-09-11,Papua,Konstruksi,Forklift,2,423125738,846251476,Won (Berhasil),846251476
TRX-22158,2022-08-16,Jawa,Konstruksi,Forklift,2,599335888,1198671776,Won (Berhasil),1198671776
TRX-22666,2023-05-15,Sulawesi,Manufaktur,Genset (Generator Set),2,143359331,286718662,Lost (Gagal),0
TRX-20042,2021-10-04,Kalimantan,Perkebunan,Forklift,1,427732264,427732264,Lost (Gagal),0
TRX-22173,2023-07-21,Sulawesi,Manufaktur,Excavator,1,1991131691,1991131691,Lost (Gagal),0
TRX-20204,2023-12-12,Papua,Pertambangan,Forklift,5,410387445,2051937225,Won (Berhasil),2051937225
TRX-21473,2021-10-31,Papua,Logistik & Gudang,Genset (Generator Set),1,326158614,326158614,Won (Berhasil),326158614
TRX-22100,2023-12-12,Jawa,Logistik & Gudang,Genset (Generator Set),2,471510537,943021074,Won (Berhasil),943021074
TRX-20068,2021-04-25,Sulawesi,Perkebunan,Forklift,2,574220748,1148441496,Lost (Gagal),0
TRX-21875,2022-12-24,Jawa,Perkebunan,Tractor Agrikultur,3,952797749,2858393247,Won (Berhasil),2858393247
TRX-22416,2023-01-16,Jawa,Perkebunan,Forklift,2,239693411,479386822,Lost (Gagal),0
TRX-22231,2021-10-22,Sumatera,Pertambangan,Forklift,3,468907633,1406722899,Won (Berhasil),1406722899
TRX-20137,2021-01-17,Sulawesi,Logistik & Gudang,Genset (Generator Set),4,481239796,1924959184,Won (Berhasil),1924959184
TRX-20796,2021-10-28,Kalimantan,Konstruksi,Excavator,1,2300587262,2300587262,Won (Berhasil),2300587262
TRX-22180,2021-10-07,Jawa,Pertambangan,Forklift,3,219292110,657876330,Won (Berhasil),657876330
TRX-22128,2023-02-03,Sumatera,Logistik & Gudang,Excavator,1,1819451107,1819451107,Lost (Gagal),0
TRX-20758,2022-09-30,Kalimantan,Pertambangan,Forklift,1,255013831,255013831,Lost (Gagal),0
TRX-20541,2023-09-21,Sumatera,Pertambangan,Genset (Generator Set),1,204709119,204709119,In Progress,0
TRX-21019,2023-12-10,Sulawesi,Manufaktur,Excavator,1,2038415513,2038415513,Lost (Gagal),0
TRX-22325,2023-05-28,Jawa,Logistik & Gudang,Forklift,1,512696749,512696749,Won (Berhasil),512696749
TRX-20165,2022-01-10,Sumatera,Pertambangan,Genset (Generator Set),4,177127461,708509844,Won (Berhasil),708509844
TRX-20248,2021-11-27,Papua,Pertambangan,Genset (Generator Set),1,305522208,305522208,Won (Berhasil),305522208
TRX-21331,2023-03-01,Kalimantan,Pertambangan,Excavator,2,1514003673,3028007346,Won (Berhasil),3028007346
TRX-22017,2021-03-30,Jawa,Manufaktur,Excavator,2,2231378206,4462756412,Lost (Gagal),0
TRX-20446,2021-09-29,Papua,Konstruksi,Forklift,3,283805123,851415369,Won (Berhasil),851415369
TRX-21358,2022-10-27,Sulawesi,Manufaktur,Genset (Generator Set),5,176687042,883435210,In Progress,0
TRX-22145,2021-05-28,Sulawesi,,Tractor Agrikultur,1,1030712750,1030712750,Lost (Gagal),0
TRX-21329,2022-09-26,Jawa,,Genset (Generator Set),5,337169181,1685845905,Lost (Gagal),0
TRX-22957,2022-01-30,Papua,Pertambangan,Tractor Agrikultur,5,957425719,4787128595,Won (Berhasil),4787128595
TRX-22150,2021-12-09,Jawa,Logistik & Gudang,Excavator,1,2164945894,2164945894,Lost (Gagal),0
TRX-20434,2021-04-01,Jawa,Konstruksi,Tractor Agrikultur,1,969003603,969003603,In Progress,0
TRX-22122,2022-11-26,Sumatera,Konstruksi,Genset (Generator Set),3,296547030,889641090,Won (Berhasil),889641090
TRX-20577,2021-01-11,Jawa,Pertambangan,Tractor Agrikultur,3,1370862545,4112587635,Won (Berhasil),4112587635
TRX-22428,2023-09-29,Kalimantan,Pertambangan,Excavator,2,2832152303,5664304606,Lost (Gagal),0
TRX-22786,2023-06-14,Sulawesi,Konstruksi,Tractor Agrikultur,1,834741644,834741644,In Progress,0
TRX-21848,2021-06-02,Papua,Konstruksi,Genset (Generator Set),1,389704744,389704744,Won (Berhasil),389704744
TRX-20762,2023-04-28,Sumatera,Perkebunan,Tractor Agrikultur,3,1044612973,3133838919,Lost (Gagal),0
TRX-20388,2022-06-08,Kalimantan,Pertambangan,Tractor Agrikultur,1,935920241,935920241,Won (Berhasil),935920241
TRX-20235,2021-12-05,Papua,Konstruksi,Forklift,2,577179661,1154359322,Lost (Gagal),0
TRX-22648,2021-12-22,Kalimantan,Pertambangan,Forklift,4,326049882,1304199528,Won (Berhasil),1304199528
TRX-21984,2021-05-13,Kalimantan,,Forklift,2,389067323,778134646,Won (Berhasil),778134646
TRX-20267,2022-04-16,Sumatera,Perkebunan,Tractor Agrikultur,5,1179550156,5897750780,Lost (Gagal),0
TRX-20770,2023-08-28,Jawa,Logistik & Gudang,Forklip,4,235036145,940144580,Lost (Gagal),0
TRX-22165,2021-03-22,Kalimantan,Konstruksi,Genset (Generator Set),5,173890576,869452880,Won (Berhasil),869452880
TRX-20437,2021-06-27,Kalimantan,Pertambangan,Forklift,2,256405957,512811914,Won (Berhasil),512811914
TRX-20673,2022-10-03,Sumatera,Perkebunan,Genset (Generator Set),2,195710128,391420256,Won (Berhasil),391420256
TRX-20249,2021-05-19,Sumatera,Perkebunan,Tractor Agrikultur,5,1197870024,5989350120,Won (Berhasil),5989350120
TRX-22201,2022-03-02,Papua,Pertambangan,Tractor Agrikultur,1,1459944789,1459944789,Lost (Gagal),0
TRX-21574,2022-03-16,Papua,Pertambangan,Tractor Agrikultur,2,1016739580,2033479160,Lost (Gagal),0
TRX-22142,2023-06-03,Sulawesi,Perkebunan,Tractor Agrikultur,3,1260235110,3780705330,Won (Berhasil),3780705330
TRX-22081,2023-03-14,Kalimantan,Pertambangan,Genset (Generator Set),5,304786207,1523931035,Won (Berhasil),1523931035
TRX-22661,2022-01-11,Sulawesi,Perkebunan,Excavator,2,1971188581,3942377162,Lost (Gagal),0
TRX-22611,2023-12-21,Sumatera,Perkebunan,Tractor Agrikultur,2,1450707332,2901414664,Lost (Gagal),0
TRX-22784,2023-12-21,Jawa,Konstruksi,Excavator,1,2256796595,2256796595,Won (Berhasil),2256796595
TRX-20448,2021-09-21,Kalimantan,Pertambangan,Tractor Agrikultur,2,901298557,1802597114,Won (Berhasil),1802597114
TRX-21469,2023-09-03,Kalimantan,Konstruksi,Excavator,1,1934700320,1934700320,Lost (Gagal),0
TRX-20716,2021-02-23,Sulawesi,Konstruksi,Excavator,1,2059472838,2059472838,Won (Berhasil),2059472838
TRX-21801,2023-05-24,Kalimantan,Pertambangan,Tractor Agrikultur,4,1253707352,5014829408,Lost (Gagal),0
TRX-22658,2023-12-07,Kalimantan,Pertambangan,Tractor Agrikultur,2,903848485,1807696970,Lost (Gagal),0
TRX-22048,2023-10-28,Papua,Pertambangan,Excavator,1,1586992654,1586992654,Won (Berhasil),1586992654
TRX-21901,2022-12-30,Sumatera,Logistik & Gudang,Forklift,3,400580228,1201740684,Won (Berhasil),1201740684
TRX-21168,2023-05-09,Kalimantan,Pertambangan,Excavator,2,2959118203,5918236406,In Progress,0
TRX-20082,2022-02-10,Kalimantan,Pertambangan,Forklift,2,424319836,848639672,In Progress,0
TRX-22462,2022-12-11,Papua,Pertambangan,Tractor Agrikultur,5,956887909,4784439545,Won (Berhasil),4784439545
TRX-21460,2022-09-05,Sulawesi,Perkebunan,Forklift,3,266668301,800004903,Lost (Gagal),0
TRX-21893,2022-05-19,Sumatera,Perkebunan,Forklift,5,376742448,1883712240,Won (Berhasil),1883712240
TRX-21668,2023-08-25,Sumatera,Perkebunan,Tractor Agrikultur,4,1195498978,4781995912,Won (Berhasil),4781995912
TRX-22000,2021-06-14,Sumatera,Perkebunan,Tractor Agrikultur,5,1480547102,7402735510,Won (Berhasil),7402735510
TRX-20475,2021-04-11,Sumatera,Konstruksi,Tractor Agrikultur,2,1034093750,2068187500,Lost (Gagal),0
TRX-20517,2021-02-01,Sumatera,Perkebunan,Excavator,2,1738946109,3477892218,Won (Berhasil),3477892218
TRX-20404,2023-10-06,Papua,Logistik & Gudang,Excavator,2,2505538090,5011076180,Lost (Gagal),0
TRX-20384,2022-04-29,Sulawesi,Konstruksi,Genset (Generator Set),2,314576811,629153622,Won (Berhasil),629153622
TRX-22471,2022-04-24,Jawa,Manufaktur,Excavator,1,2504265560,2504265560,Lost (Gagal),0
TRX-22152,2022-06-10,Papua,Manufaktur,Tractor Agrikultur,2,1394410918,2788821836,Won (Berhasil),2788821836
TRX-21633,2023-11-08,Papua,Pertambangan,Tractor Agrikultur,1,800730964,800730964,Won (Berhasil),800730964
TRX-22906,2021-04-07,Jawa,Logistik & Gudang,Ekskavator,2,491307149,982614298,Lost (Gagal),0
TRX-20688,2021-01-02,Papua,Pertambangan,Genset (Generator Set),2,259347300,518694600,In Progress,0
TRX-21240,2022-10-23,Papua,Pertambangan,Tractor Agrikultur,4,1234358214,4937432856,Lost (Gagal),0
TRX-20062,2023-11-02,Sulawesi,Perkebunan,Excavator,2,2057791808,4115583616,Won (Berhasil),4115583616
TRX-20852,2021-10-19,Jawa,Perkebunan,Tractor Agrikultur,2,1087462043,2174924086,Won (Berhasil),2174924086
TRX-22896,2021-07-12,Sumatera,Konstruksi,Forklift,5,409664562,2048322810,Won (Berhasil),2048322810
TRX-22516,2023-03-24,Sulawesi,Pertambangan,Genset (Generator Set),2,279027885,558055770,Lost (Gagal),0
TRX-21262,2023-01-06,Papua,Pertambangan,Forklip,1,422933993,422933993,Won (Berhasil),422933993
TRX-20223,2021-11-20,Sulawesi,Perkebunan,Genset (Generator Set),4,301879527,1207518108,Won (Berhasil),1207518108
TRX-22193,2021-05-08,Papua,Pertambangan,Excavator,1,2613432272,2613432272,Won (Berhasil),2613432272
TRX-20373,2022-02-04,Papua,Konstruksi,Genset (Generator Set),2,245105209,490210418,Lost (Gagal),0
TRX-21824,2022-05-12,Sumatera,Logistik & Gudang,Genset (Generator Set),5,401774303,2008871515,In Progress,0
TRX-22578,2021-06-19,Papua,Konstruksi,Excavator,2,2944736917,5889473834,Won (Berhasil),5889473834
TRX-22916,2023-03-03,Kalimantan,Konstruksi,Tractor Agrikultur,3,1147992017,3443976051,Won (Berhasil),3443976051
TRX-22942,2022-08-30,Sumatera,Konstruksi,Excavator,2,1727725044,3455450088,Won (Berhasil),3455450088
TRX-22728,2022-03-25,Sulawesi,Manufaktur,Excavator,2,1583459731,3166919462,Won (Berhasil),3166919462
TRX-20009,2023-12-30,Sulawesi,Perkebunan,Genset (Generator Set),1,461281389,461281389,Won (Berhasil),461281389
TRX-21944,2022-02-20,Papua,Logistik & Gudang,Forklift,3,297697791,893093373,Won (Berhasil),893093373
TRX-21838,2022-05-26,Papua,Pertambangan,Excavator,2,1989797211,3979594422,Won (Berhasil),3979594422
TRX-20708,2023-09-23,Kalimantan,Pertambangan,Forklift,4,363767441,1455069764,Lost (Gagal),0
TRX-20255,2021-05-25,Papua,Konstruksi,Forklift,4,527255481,2109021924,Won (Berhasil),2109021924
TRX-21617,2023-03-12,Jawa,Pertambangan,Tractor Agrikultur,2,1435315852,2870631704,Won (Berhasil),2870631704
TRX-20389,2023-02-24,Kalimantan,Pertambangan,Genset (Generator Set),4,295901728,1183606912,Lost (Gagal),0
TRX-21581,2023-08-22,Sulawesi,Perkebunan,Tractor Agrikultur,4,808539642,3234158568,Won (Berhasil),3234158568
TRX-20924,2021-05-13,Papua,Manufaktur,Excavator,2,2245122801,4490245602,Lost (Gagal),0
TRX-22036,2021-04-13,Papua,Konstruksi,Forklift,4,200557977,802231908,Lost (Gagal),0
TRX-22440,2022-07-23,Sulawesi,Perkebunan,Excavator,2,1699127330,3398254660,Lost (Gagal),0
TRX-21224,2023-02-14,Papua,Konstruksi,Tractor Agrikultur,5,0,0,Won (Berhasil),4118632895
TRX-21946,2021-09-07,Kalimantan,Pertambangan,Excavator,1,1561585108,1561585108,Won (Berhasil),1561585108
TRX-20739,2022-07-10,Papua,Pertambangan,Forklift,3,201844050,605532150,Won (Berhasil),605532150
TRX-20040,2021-11-24,Jawa,Pertambangan,Genset (Generator Set),4,264142744,1056570976,Won (Berhasil),1056570976
TRX-20868,2021-09-19,Kalimantan,Pertambangan,Genset (Generator Set),2,475265412,950530824,Lost (Gagal),0
TRX-20539,2022-05-18,Papua,Konstruksi,Excavator,2,1907549369,3815098738,In Progress,0
TRX-22551,2022-04-23,Kalimantan,Pertambangan,Forklift,2,210604383,421208766,Lost (Gagal),0
TRX-21371,2022-10-06,Papua,Pertambangan,Tractor Agrikultur,3,917703621,2753110863,Won (Berhasil),2753110863
TRX-21145,2023-05-02,Sumatera,Perkebunan,Forklift,3,304622183,913866549,Won (Berhasil),913866549
TRX-21031,2021-04-09,Kalimantan,Perkebunan,Excavator,2,1714322025,3428644050,Won (Berhasil),3428644050
TRX-20372,2021-07-26,Sumatera,Perkebunan,Genset (Generator Set),4,135713770,542855080,Won (Berhasil),542855080
TRX-20667,2022-03-02,Kalimantan,Pertambangan,Excavator,2,1601809368,3203618736,Lost (Gagal),0
TRX-20357,2023-10-28,Kalimantan,Pertambangan,Tractor Agrikultur,5,1093715453,5468577265,Won (Berhasil),5468577265
TRX-20967,2022-08-04,Sulawesi,Konstruksi,Excavator,1,1666699698,1666699698,Won (Berhasil),1666699698
TRX-21353,2023-10-20,Jawa,Konstruksi,Forklift,4,486981875,1947927500,Lost (Gagal),0
TRX-21035,2023-06-04,Papua,Pertambangan,Excavator,2,2389453457,4778906914,Lost (Gagal),0
TRX-20470,2022-11-20,Kalimantan,Pertambangan,Genset (Generator Set),5,393329064,1966645320,Lost (Gagal),0
TRX-21396,2022-01-30,Sulawesi,Logistik & Gudang,Genset (Generator Set),4,152728211,610912844,Won (Berhasil),610912844
TRX-22664,2021-06-03,Kalimantan,Konstruksi,Tractor Agrikultur,1,1011293160,1011293160,Won (Berhasil),1011293160
TRX-21549,2023-04-06,Kalimantan,Perkebunan,Tractor Agrikultur,4,887960043,3551840172,Won (Berhasil),3551840172
TRX-21256,2023-09-03,Sumatera,Logistik & Gudang,Excavator,1,2449975865,2449975865,Won (Berhasil),2449975865
TRX-22094,2022-07-27,Jawa,Pertambangan,Tractor Agrikultur,2,1168930333,2337860666,Won (Berhasil),2337860666
TRX-21555,2022-12-22,Kalimantan,Pertambangan,Forklift,2,258032747,516065494,Won (Berhasil),516065494
TRX-22632,2021-04-26,Jawa,Logistik & Gudang,Forklift,1,243266207,243266207,Won (Berhasil),243266207
TRX-21250,2023-07-01,Jawa,Manufaktur,Tractor Agrikultur,2,1296741029,2593482058,Won (Berhasil),2593482058
